iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld wuh xsmd lai kdiff kdir wdir
2024 73 20 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.2721 75.9490 31.4794 101.1886 0.0370 0.0000 0.0000 437.2248 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 73 21 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.6083 74.1087 31.6252 101.2781 0.0927 0.0000 0.0000 437.5621 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 73 22 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0661 74.5056 31.4413 101.3216 0.1068 0.0000 0.0000 436.4535 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 73 23 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.9116 77.2032 31.0348 101.3368 0.0596 0.0000 0.0000 433.4687 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 0 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0764 79.0376 30.8541 101.3093 0.0172 0.0000 0.0000 432.7697 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 1 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.2325 80.5906 30.5135 101.2593 0.0100 0.0000 0.0000 433.4431 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 2 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.2453 82.4345 30.1077 101.2097 0.0172 0.0000 0.0000 434.9919 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 3 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0409 83.9504 29.6662 101.1488 0.0629 0.0000 0.0000 434.4359 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 4 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.8029 85.1005 29.1998 101.1282 0.1044 0.0000 0.0000 429.3124 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 5 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.6265 85.1692 29.0825 101.1464 0.1163 0.0000 0.0000 428.0314 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 6 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.3800 85.5341 29.0658 101.1898 0.1068 0.4533 0.0000 426.2938 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 7 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.3041 83.4722 29.6630 101.2586 0.0706 49.7956 0.0000 421.1274 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 8 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.7737 80.3436 30.5470 101.3235 0.0362 207.2978 0.0000 422.9059 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 9 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.4682 78.5153 30.9517 101.3555 0.0319 430.5333 0.0000 426.0897 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 10 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.9915 71.8112 32.0921 101.3672 0.0455 611.8933 0.0000 435.1388 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 11 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.5605 65.2675 33.2049 101.3313 0.0489 753.1378 0.0000 443.8659 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 12 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.1747 63.5687 33.4101 101.2246 0.0553 902.7111 0.0000 441.7353 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 13 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.6138 61.7909 33.7537 101.1185 0.0944 964.4178 0.0000 438.9441 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 14 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.8554 60.8290 34.0163 101.0217 0.1435 908.3289 0.0000 434.8665 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 15 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.9043 63.8957 33.4857 100.9341 0.1121 798.3378 0.0000 430.7403 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 16 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.7660 67.5490 32.8175 100.9057 0.0315 624.9867 0.0000 427.6688 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 17 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.5273 68.6387 32.5353 100.9245 0.0000 390.2133 0.0000 422.7869 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 18 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.0996 69.1697 32.3660 100.9634 0.0000 156.8800 0.0000 419.7283 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 19 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.5200 71.6681 31.9297 101.0202 0.0000 26.1156 0.0000 417.2526 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 20 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.9520 74.2466 31.5070 101.0932 0.0000 0.0000 0.0000 415.3742 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 21 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.4144 74.8840 31.4787 101.1761 0.0000 0.0000 0.0000 415.8462 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 22 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0777 76.6709 31.2551 101.2197 0.0000 0.0000 0.0000 416.7110 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 23 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0256 78.9887 30.9094 101.2182 0.0000 0.0000 0.0000 417.5297 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 0 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0437 79.8147 30.7914 101.1843 0.0000 0.0000 0.0000 421.6810 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 1 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0407 81.1981 30.5366 101.1064 0.0033 0.0000 0.0000 430.6341 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 2 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0494 83.1590 30.2051 101.0424 0.0100 0.0000 0.0000 428.8434 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 3 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.2665 83.4167 29.9177 101.0161 0.0205 0.0000 0.0000 422.7194 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 4 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.3495 83.6107 29.6147 101.0140 0.0253 0.0000 0.0000 423.2119 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 5 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.2520 84.4150 29.5715 101.0158 0.0143 0.0000 0.0000 423.4009 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 6 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.2296 84.6494 29.5468 101.0512 0.0057 0.4889 0.0000 419.1310 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 7 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.1025 81.5874 30.1916 101.1233 0.0045 53.4667 0.0000 414.2009 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 8 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0145 77.8470 31.1459 101.1891 0.0024 225.0933 0.0000 416.4427 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 9 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.9395 75.4807 31.5347 101.2327 0.0014 457.8933 0.0000 422.6455 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 10 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.9935 68.7879 32.5019 101.2380 0.0007 674.4445 0.0000 428.1006 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 11 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.4026 63.0378 33.5521 101.2127 0.0000 837.1022 0.0000 433.5432 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 12 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.9827 62.1187 33.8153 101.1281 0.0002 876.0355 0.0000 442.3544 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 13 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.7140 61.0660 34.1191 101.0405 0.0126 888.8533 0.0000 443.6905 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 14 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.4396 61.4153 34.2002 100.9833 0.0224 845.1823 0.0000 440.6782 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 15 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.7412 64.8945 33.5402 100.9337 0.0114 682.4711 0.0000 442.3508 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 16 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.5300 67.8883 32.9676 100.9133 0.0019 487.8400 0.0000 442.2516 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 17 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.0121 68.8818 32.8094 100.9409 0.0005 290.9156 0.0000 440.9870 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 18 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.6747 69.5478 32.7063 100.9935 0.0000 119.4400 0.0000 443.0654 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 19 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.6593 71.5092 32.3884 101.0472 0.0000 17.8222 0.0000 445.5472 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 20 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.6741 74.4582 31.8960 101.1095 0.0005 0.0000 0.0000 443.2251 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 21 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.5861 75.9478 31.6948 101.1702 0.0005 0.0000 0.0000 436.0513 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 22 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.4642 77.4639 31.4740 101.1974 0.0019 0.0000 0.0000 433.0928 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 23 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.3658 79.1099 31.1142 101.1869 0.0105 0.0000 0.0000 432.5266 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 0 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.2167 79.1815 30.9987 101.1543 0.0246 0.0000 0.0000 431.4503 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 1 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.9800 79.6839 30.7937 101.1070 0.0813 0.0000 0.0000 431.9440 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 2 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.8099 80.6895 30.5026 101.0748 0.1159 0.0000 0.0000 432.5737 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 3 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.6417 81.7960 30.0964 101.0468 0.0927 0.0000 0.0000 431.6453 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 4 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.4140 83.6513 29.5823 101.0577 0.0727 0.0000 0.0000 429.3627 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 5 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.2400 84.9189 29.3717 101.1040 0.2031 0.0000 0.0000 429.0999 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 6 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.1102 85.3050 29.3136 101.1627 0.2356 0.4711 0.0000 427.4109 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 7 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0336 82.5155 29.8896 101.2375 0.0777 50.2578 0.0000 425.7111 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 8 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.8805 77.9058 30.7625 101.2865 0.0255 192.5155 0.0000 427.5887 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 9 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.5911 74.5049 31.3203 101.3227 0.0246 410.8178 0.0000 430.9947 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 10 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.5349 66.9345 32.5786 101.3094 0.0226 630.1511 0.0000 434.8379 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 11 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0915 60.4232 33.7565 101.2445 0.0200 831.0756 0.0000 435.7676 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 12 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.9625 59.9842 34.0246 101.1322 0.0112 972.6578 0.0000 434.2480 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 13 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.6829 60.2702 34.1948 101.0114 0.0002 973.3867 0.0000 437.1400 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 14 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.2944 60.5452 34.3244 100.9221 0.0145 911.3066 0.0000 437.9562 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 15 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.4180 63.8588 33.7267 100.8523 0.0911 769.8311 0.0000 437.2792 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 16 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.5829 68.1260 32.9978 100.8220 0.0796 573.0400 0.0000 437.4410 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 17 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.9738 70.1301 32.7665 100.8239 0.0029 368.2044 0.0000 436.2060 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 18 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.8735 71.1638 32.5806 100.8739 0.0000 147.9822 0.0000 435.4673 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 19 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.4387 72.8988 32.2057 100.9606 0.0000 24.5511 0.0000 433.7609 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 20 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.8509 75.2494 31.7094 101.0465 0.0000 0.0000 0.0000 433.7068 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 21 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.3273 76.2635 31.5432 101.1289 0.0010 0.0000 0.0000 433.7244 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 22 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.9305 77.4936 31.4025 101.1757 0.0033 0.0000 0.0000 434.9179 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 23 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.6767 78.5978 31.2425 101.1654 0.0029 0.0000 0.0000 436.4308 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 0 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.5837 79.0698 31.1637 101.1136 0.0153 0.0000 0.0000 436.8031 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 1 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.5444 80.7456 30.7793 101.0429 0.0153 0.0000 0.0000 435.7753 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 2 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.3625 82.3491 30.4127 100.9921 0.0024 0.0000 0.0000 433.9601 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 3 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.7103 81.0947 30.3043 100.9599 0.0098 0.0000 0.0000 434.0442 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 4 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.1143 79.3698 30.2496 100.9574 0.0110 0.0000 0.0000 432.1068 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 5 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.0402 78.7233 30.4370 101.0003 0.0045 0.0000 0.0000 428.3856 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 6 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.2159 78.6050 30.5187 101.0705 0.0029 0.5600 0.0000 426.1365 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 7 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.4911 77.0472 30.9300 101.1421 0.0062 52.3378 0.0000 424.3248 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 8 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.4462 74.6453 31.6101 101.2055 0.0105 214.9600 0.0000 423.4847 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 9 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.0333 72.6651 31.9618 101.2573 0.0141 445.0311 0.0000 430.3501 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 10 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 0.4915 65.8122 33.1022 101.2791 0.0155 669.4578 0.0000 435.8761 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 11 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 0.6744 59.2553 34.2039 101.2471 0.0105 834.2667 0.0000 437.9996 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 12 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.5568 57.4335 34.4962 101.1496 0.0248 917.8667 0.0000 445.1559 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 13 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.3123 56.3396 34.8188 101.0452 0.0436 949.7156 0.0000 447.3398 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 14 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.0407 56.6442 34.7367 100.9748 0.0486 901.5289 0.0000 443.7491 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 15 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.2972 61.2809 33.8176 100.9160 0.0865 767.3156 0.0000 440.3772 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 16 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.4183 65.9440 33.0441 100.8856 0.0982 573.7067 0.0000 440.7897 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 17 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.7260 66.9357 32.8777 100.9004 0.0939 333.3422 0.0000 447.3024 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 18 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.6449 67.7598 32.8520 100.9397 0.0558 127.8489 0.0000 444.9074 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 19 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.2767 70.7934 32.4473 100.9931 0.0000 23.9200 0.0000 437.1555 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 20 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.7244 74.7759 31.8166 101.0526 0.0000 0.0000 0.0000 433.1057 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 21 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0766 76.7610 31.5926 101.1220 0.0000 0.0000 0.0000 429.1602 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 22 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.4907 78.4406 31.3398 101.1667 0.0029 0.0000 0.0000 427.8784 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 23 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.2935 80.6678 31.0369 101.1764 0.0110 0.0000 0.0000 427.4371 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 0 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.3869 81.3056 30.8788 101.1415 0.0167 0.0000 0.0000 428.8478 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 1 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.5364 81.1271 30.5883 101.0720 0.0362 0.0000 0.0000 431.8755 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 2 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.8014 81.9645 30.3039 101.0171 0.0699 0.0000 0.0000 431.4133 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 3 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0533 82.8246 30.0871 100.9681 0.0839 0.0000 0.0000 429.5190 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 4 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.1819 82.9357 29.9528 100.9554 0.1061 0.0000 0.0000 429.7151 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 5 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.2157 83.2592 29.9048 100.9770 0.1655 0.0000 0.0000 430.1497 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 6 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.2430 83.7716 29.7716 101.0402 0.2489 0.6489 0.0000 428.8866 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 7 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.4078 82.5021 30.2279 101.1265 0.2744 51.0667 0.0000 428.2622 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 8 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.3494 81.3667 30.7863 101.1888 0.3216 211.7778 0.0000 426.3235 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 9 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.9519 80.1541 30.9380 101.2369 0.3386 445.4044 0.0000 422.8698 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 10 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.8865 72.5424 32.0101 101.2594 0.2160 628.5867 0.0000 426.0101 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 11 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.3400 65.5567 33.1102 101.2136 0.0916 771.5823 0.0000 431.3199 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 12 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.0717 63.9882 33.3870 101.1012 0.0193 864.3467 0.0000 434.9333 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 13 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.7999 61.7392 33.8176 100.9786 0.0007 918.8267 0.0000 433.9619 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 14 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.3171 59.9115 34.1594 100.8716 0.0005 892.0533 0.0000 431.8321 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 15 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.8166 60.6552 33.7700 100.7960 0.0043 742.8177 0.0000 429.3642 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 16 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 5.3479 63.4392 33.1619 100.7708 0.0043 569.8933 0.0000 424.5484 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
