iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld wuh xsmd lai kdiff kdir wdir
2024 74 12 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.1747 63.5687 30.9101 101.2246 0.0553 902.7111 0.0000 427.5011 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 13 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.6138 61.7909 31.2537 101.1185 0.0944 964.4178 0.0000 424.8155 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 14 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.8554 60.8290 31.5163 101.0217 0.1435 908.3289 0.0000 420.8810 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 15 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.9043 63.8957 30.9857 100.9341 0.1121 798.3378 0.0000 416.8640 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 16 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.7660 67.5490 30.3175 100.9057 0.0315 624.9867 0.0000 413.8616 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 17 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.5273 68.6387 30.0353 100.9245 0.0000 390.2133 0.0000 409.1248 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 18 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.0996 69.1697 29.8660 100.9634 0.0000 156.8800 0.0000 406.1577 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 19 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.5200 71.6681 29.4297 101.0202 0.0000 26.1156 0.0000 403.7429 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 20 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.9520 74.2466 29.0070 101.0932 0.0000 0.0000 0.0000 401.9069 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 21 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.4144 74.8840 28.9787 101.1761 0.0000 0.0000 0.0000 402.3623 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 22 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0777 76.6709 28.7551 101.2197 0.0000 0.0000 0.0000 403.1894 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 74 23 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0256 78.9887 28.4094 101.2182 0.0000 0.0000 0.0000 403.9662 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 0 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0437 79.8147 28.2914 101.1843 0.0000 0.0000 0.0000 407.9775 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 1 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0407 81.1981 28.0366 101.1064 0.0033 0.0000 0.0000 416.6279 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 2 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0494 83.1590 27.7051 101.0424 0.0100 0.0000 0.0000 414.8805 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 3 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.2665 83.4167 27.4177 101.0161 0.0205 0.0000 0.0000 408.9431 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 4 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.3495 83.6107 27.1147 101.0140 0.0253 0.0000 0.0000 409.4059 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 5 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.2520 84.4150 27.0715 101.0158 0.0143 0.0000 0.0000 409.5868 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 6 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.2296 84.6494 27.0468 101.0512 0.0057 0.4889 0.0000 405.4551 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 7 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.1025 81.5874 27.6916 101.1233 0.0045 53.4667 0.0000 400.7141 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 8 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0145 77.8470 28.6459 101.1891 0.0024 225.0933 0.0000 402.9250 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 9 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.9395 75.4807 29.0347 101.2327 0.0014 457.8933 0.0000 408.9436 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 10 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.9935 68.7879 30.0019 101.2380 0.0007 674.4445 0.0000 414.2654 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 11 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.4026 63.0378 31.0521 101.2127 0.0000 837.1022 0.0000 419.5796 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 12 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.9827 62.1187 31.3153 101.1281 0.0002 876.0355 0.0000 428.1189 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 13 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.7140 61.0660 31.6191 101.0405 0.0126 888.8533 0.0000 429.4260 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 14 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.4396 61.4153 31.7002 100.9833 0.0224 845.1823 0.0000 426.5142 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 15 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.7412 64.8945 31.0402 100.9337 0.0114 682.4711 0.0000 428.1029 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 16 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.5300 67.8883 30.4676 100.9133 0.0019 487.8400 0.0000 427.9806 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 17 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.0121 68.8818 30.3094 100.9409 0.0005 290.9156 0.0000 426.7495 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 18 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.6747 69.5478 30.2063 100.9935 0.0000 119.4400 0.0000 428.7559 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 19 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.6593 71.5092 29.8884 101.0472 0.0000 17.8222 0.0000 431.1429 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 20 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.6741 74.4582 29.3960 101.1095 0.0005 0.0000 0.0000 428.8729 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 21 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.5861 75.9478 29.1948 101.1702 0.0005 0.0000 0.0000 421.9222 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 22 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.4642 77.4639 28.9740 101.1974 0.0019 0.0000 0.0000 419.0496 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 75 23 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.3658 79.1099 28.6142 101.1869 0.0105 0.0000 0.0000 418.4854 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 0 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.2167 79.1815 28.4987 101.1543 0.0246 0.0000 0.0000 417.4387 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 1 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.9800 79.6839 28.2937 101.1070 0.0813 0.0000 0.0000 417.9071 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 2 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.8099 80.6895 28.0026 101.0748 0.1159 0.0000 0.0000 418.5029 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 3 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.6417 81.7960 27.5964 101.0468 0.0927 0.0000 0.0000 417.5861 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 4 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.4140 83.6513 27.0823 101.0577 0.0727 0.0000 0.0000 415.3545 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 5 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.2400 84.9189 26.8717 101.1040 0.2031 0.0000 0.0000 415.0906 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 6 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.1102 85.3050 26.8136 101.1627 0.2356 0.4711 0.0000 413.4540 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 7 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0336 82.5155 27.3896 101.2375 0.0777 50.2578 0.0000 411.8358 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 8 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.8805 77.9058 28.2625 101.2865 0.0255 192.5155 0.0000 413.6920 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 9 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.5911 74.5049 28.8203 101.3227 0.0246 410.8178 0.0000 417.0125 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 10 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.5349 66.9345 30.0786 101.3094 0.0226 630.1511 0.0000 420.7883 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 11 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0915 60.4232 31.2565 101.2445 0.0200 831.0756 0.0000 421.7415 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 12 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.9625 59.9842 31.5246 101.1322 0.0112 972.6578 0.0000 420.2827 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 13 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.6829 60.2702 31.6948 101.0114 0.0002 973.3867 0.0000 423.0895 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 14 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.2944 60.5452 31.8244 100.9221 0.0145 911.3066 0.0000 423.8853 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 15 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.4180 63.8588 31.2267 100.8523 0.0911 769.8311 0.0000 423.2030 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 16 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.5829 68.1260 30.4978 100.8220 0.0796 573.0400 0.0000 423.3266 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 17 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.9738 70.1301 30.2665 100.8239 0.0029 368.2044 0.0000 422.1208 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 18 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.8735 71.1638 30.0806 100.8739 0.0000 147.9822 0.0000 421.3976 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 19 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.4387 72.8988 29.7057 100.9606 0.0000 24.5511 0.0000 419.7292 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 20 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.8509 75.2494 29.2094 101.0465 0.0000 0.0000 0.0000 419.6543 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 21 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.3273 76.2635 29.0432 101.1289 0.0010 0.0000 0.0000 419.6638 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 22 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.9305 77.4936 28.9025 101.1757 0.0033 0.0000 0.0000 420.8123 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 76 23 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.6767 78.5978 28.7425 101.1654 0.0029 0.0000 0.0000 422.2687 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 0 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.5837 79.0698 28.6637 101.1136 0.0153 0.0000 0.0000 422.6253 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 1 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.5444 80.7456 28.2793 101.0429 0.0153 0.0000 0.0000 421.6132 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 2 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.3625 82.3491 27.9127 100.9921 0.0024 0.0000 0.0000 419.8403 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 3 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.7103 81.0947 27.8043 100.9599 0.0098 0.0000 0.0000 419.9167 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 4 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.1143 79.3698 27.7496 100.9574 0.0110 0.0000 0.0000 418.0396 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 5 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.0402 78.7233 27.9370 101.0003 0.0045 0.0000 0.0000 414.4481 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 6 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.2159 78.6050 28.0187 101.0705 0.0029 0.5600 0.0000 412.2759 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 7 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.4911 77.0472 28.4300 101.1421 0.0062 52.3378 0.0000 410.5415 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 8 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.4462 74.6453 29.1101 101.2055 0.0105 214.9600 0.0000 409.7592 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 9 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.0333 72.6651 29.4618 101.2573 0.0141 445.0311 0.0000 416.4178 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 10 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 0.4915 65.8122 30.6022 101.2791 0.0155 669.4578 0.0000 421.8168 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 11 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 0.6744 59.2553 31.7039 101.2471 0.0105 834.2667 0.0000 423.9219 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 12 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.5568 57.4335 31.9962 101.1496 0.0248 917.8667 0.0000 430.8616 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 13 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.3123 56.3396 32.3188 101.0452 0.0436 949.7156 0.0000 432.9901 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 14 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.0407 56.6442 32.2367 100.9748 0.0486 901.5289 0.0000 429.5109 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 15 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.2972 61.2809 31.3176 100.9160 0.0865 767.3156 0.0000 426.2055 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 16 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.4183 65.9440 30.5441 100.8856 0.0982 573.7067 0.0000 426.5692 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 17 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.7260 66.9357 30.3777 100.9004 0.0939 333.3422 0.0000 432.8641 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 18 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.6449 67.7598 30.3520 100.9397 0.0558 127.8489 0.0000 430.5453 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 19 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.2767 70.7934 29.9473 100.9931 0.0000 23.9200 0.0000 423.0250 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 20 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.7244 74.7759 29.3166 101.0526 0.0000 0.0000 0.0000 419.0776 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 21 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0766 76.7610 29.0926 101.1220 0.0000 0.0000 0.0000 415.2499 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 22 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.4907 78.4406 28.8398 101.1667 0.0029 0.0000 0.0000 413.9983 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 77 23 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.2935 80.6678 28.5369 101.1764 0.0110 0.0000 0.0000 413.5577 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 0 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.3869 81.3056 28.3788 101.1415 0.0167 0.0000 0.0000 414.9153 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 1 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.5364 81.1271 28.0883 101.0720 0.0362 0.0000 0.0000 417.8314 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 2 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.8014 81.9645 27.8039 101.0171 0.0699 0.0000 0.0000 417.3713 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 3 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0533 82.8246 27.5871 100.9681 0.0839 0.0000 0.0000 415.5287 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 4 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.1819 82.9357 27.4528 100.9554 0.1061 0.0000 0.0000 415.7123 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 5 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.2157 83.2592 27.4048 100.9770 0.1655 0.0000 0.0000 416.1306 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 6 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.2430 83.7716 27.2716 101.0402 0.2489 0.6489 0.0000 414.9026 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 7 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.4078 82.5021 27.7279 101.1265 0.2744 51.0667 0.0000 414.3193 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 8 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.3494 81.3667 28.2863 101.1888 0.3216 211.7778 0.0000 412.4689 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 9 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.9519 80.1541 28.4380 101.2369 0.3386 445.4044 0.0000 409.1342 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 10 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.8865 72.5424 29.5101 101.2594 0.2160 628.5867 0.0000 412.2205 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 11 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.3400 65.5567 30.6102 101.2136 0.0916 771.5823 0.0000 417.4080 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 12 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.0717 63.9882 30.8870 101.1012 0.0193 864.3467 0.0000 420.9172 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 13 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.7999 61.7392 31.3176 100.9786 0.0007 918.8267 0.0000 419.9966 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 14 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.3171 59.9115 31.6594 100.8716 0.0005 892.0533 0.0000 417.9507 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 15 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.8166 60.6552 31.2700 100.7960 0.0043 742.8177 0.0000 415.5448 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 16 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 5.3479 63.4392 30.6619 100.7708 0.0043 569.8933 0.0000 410.8571 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 17 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 5.3272 65.6349 30.3784 100.7858 0.0000 368.0356 0.0000 407.7357 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 18 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 4.5524 65.9594 30.2718 100.8462 0.0000 154.2400 0.0000 408.0847 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 19 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 3.4308 67.8105 29.8022 100.9384 0.0010 23.8133 0.0000 411.0608 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 20 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.1526 69.7403 29.2413 101.0302 0.0086 0.0000 0.0000 413.4378 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 21 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 0.8714 69.8009 29.1237 101.1051 0.0148 0.0000 0.0000 415.3945 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 22 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 0.4744 71.0497 28.7345 101.1441 0.0443 0.0000 0.0000 417.2026 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 78 23 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.0181 72.8738 28.2003 101.1438 0.0477 0.0000 0.0000 418.5137 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 79 0 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.6019 74.2690 27.9983 101.1002 0.0110 0.0000 0.0000 416.9457 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 79 1 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.0282 76.7253 27.6419 101.0418 0.0024 0.0000 0.0000 418.0407 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 79 2 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.2267 78.7342 27.3192 100.9852 0.0021 0.0000 0.0000 418.2617 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 79 3 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.4102 78.5155 27.1458 100.9234 0.0002 0.0000 0.0000 416.0869 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 79 4 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.5182 78.7158 26.8934 100.9030 0.0000 0.0000 0.0000 413.0148 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 79 5 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.3647 79.4937 26.8468 100.9231 0.0000 0.0000 0.0000 408.2459 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 79 6 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.1874 79.7083 26.8653 100.9805 0.0000 0.7733 0.0000 405.1713 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 79 7 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 2.1075 77.6223 27.5601 101.0838 0.0005 56.3822 0.0000 405.1170 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
2024 79 8 0 -999.0000 -999.0000 -999.0000 -999.0000 0.0000 1.9757 74.2267 28.4523 101.1638 0.0172 225.3422 0.0000 409.9195 -999.0000 0.0000 -999.0000 -999.0000 -999.0000 -999.0000 -999.0000
